method_name	method_name_f	error_message	num	pct	example_dataset
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 18.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
........................
Time for determining distances and perspectives: 0.14 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	2	0.003968253968253968	linear_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 18.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
........................
Time for determining distances and perspectives: 0.15 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	linear_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 18.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
........................
Time for determining distances and perspectives: 0.16 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	linear_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 4.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 276"	2	0.003968253968253968	linear_long_11
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 4.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 48"	2	0.003968253968253968	linear_long_11
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 5.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
..............
Time for determining distances and perspectives: 0.05 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	2	0.003968253968253968	bifurcating_loop_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 5.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
..............
Time for determining distances and perspectives: 0.06 seconds
Determining branch point and branch associations...
Branch not found

-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	bifurcating_loop_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 5.
Building lNN graph...
lNN computed in : 0.01 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 603"	4	0.007936507936507936	consecutive_bifurcating_10
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 50.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 0"	1	0.001984126984126984	bifurcating_loop_7
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 50.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 44"	2	0.003968253968253968	bifurcating_loop_7
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 50.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
-- error --
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 50, in wishbone
    traj, dist, iter_l, paths_l2l = _trajectory_landmarks( klnn, data, [s], num_waypoints, partial_order, verbose, metric, flock_waypoints, band_sample, branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in _trajectory_landmarks
    paths_l2l.append( [paths[li] for li in l] )
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 263, in <listcomp>
    paths_l2l.append( [paths[li] for li in l] )
KeyError: 73"	1	0.001984126984126984	bifurcating_loop_7
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 52.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
..........................
Time for determining distances and perspectives: 0.14 seconds
Determining branch point and branch associations...
Branch not found

-- error --
/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py:368: RuntimeWarning: invalid value encountered in sqrt
  M = np.multiply(np.dot(X.T, M), (1 / np.sqrt(X.shape[0] * l)).T)
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	2	0.003968253968253968	consecutive_bifurcating_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 52.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
..........................
Time for determining distances and perspectives: 0.15 seconds
Determining branch point and branch associations...
Branch not found

-- error --
/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py:368: RuntimeWarning: invalid value encountered in sqrt
  M = np.multiply(np.dot(X.T, M), (1 / np.sqrt(X.shape[0] * l)).T)
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	consecutive_bifurcating_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 52.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
..........................
Time for determining distances and perspectives: 0.16 seconds
Determining branch point and branch associations...
Branch not found

-- error --
/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py:368: RuntimeWarning: invalid value encountered in sqrt
  M = np.multiply(np.dot(X.T, M), (1 / np.sqrt(X.shape[0] * l)).T)
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	consecutive_bifurcating_8
Wishbone	Wishbone	"Error running command: 
/bin/bash -c 'cd /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv;source bin/activate;export MKL_NUM_THREADS=1;export NUMEXPR_NUM_THREADS=1;export OMP_NUM_THREADS=1;python /scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py {tmpfile}'
-- output --
Target dimensionality reduced to 58.
Building lNN graph...
lNN computed in : 0.00 seconds
Determining waypoints if not specified...
Determining shortest path distances and perspectives....
.............................
Time for determining distances and perspectives: 0.20 seconds
Determining branch point and branch associations...
Branch not found

-- error --
/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py:368: RuntimeWarning: invalid value encountered in sqrt
  M = np.multiply(np.dot(X.T, M), (1 / np.sqrt(X.shape[0] * l)).T)
Traceback (most recent call last):
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/wrapper.py"", line 18, in <module>
    wb.run_wishbone(start_cell=p[""start_cell_id""], components_list=p[""components_list""], num_waypoints=int(p[""num_waypoints""]), branch=p[""branch""], k=p[""k""])
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/wb.py"", line 1068, in run_wishbone
    s=s, k=k, l=k, num_waypoints=num_waypoints, branch=branch)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 54, in wishbone
    RNK, bp, diffdists, Y = _splittobranches(traj, traj[0], data, iter_l, dist, paths_l2l)
  File ""/scratch/irc/shared/dynverse/R/lib64/R/library/Wishbone/venv/lib/python3.5/site-packages/wishbone/core.py"", line 346, in _splittobranches
    Y = np.zeros((len(RNK)))
TypeError: object of type 'numpy.float64' has no len()"	1	0.001984126984126984	converging_8
